datetime,open,high,low,close,volume
2025-06-08 06:00:00,105438.34,105552.09,105432.96,105552.09,40.72051
2025-06-08 06:15:00,105552.08,105599.32,105530.2,105540.0,35.27695
2025-06-08 06:30:00,105540.01,105568.1,105535.99,105549.04,24.02237
2025-06-08 06:45:00,105549.04,105577.09,105442.87,105442.87,55.63996
2025-06-08 07:00:00,105442.88,105500.0,105442.87,105500.0,39.92234
2025-06-08 07:15:00,105499.99,105556.15,105453.39,105453.4,41.1497
2025-06-08 07:30:00,105453.4,105468.02,105423.41,105425.82,41.10669
2025-06-08 07:45:00,105425.83,105449.16,105410.23,105426.45,45.16365
2025-06-08 08:00:00,105426.46,105495.99,105426.45,105464.67,46.54888
2025-06-08 08:15:00,105464.67,105464.67,105402.24,105436.29,46.03374
2025-06-08 08:30:00,105436.28,105456.98,105420.0,105434.55,54.36524
2025-06-08 08:45:00,105434.56,105459.02,105367.88,105373.81,45.75715
2025-06-08 09:00:00,105373.82,105405.8,105238.88,105311.92,127.50809
2025-06-08 09:15:00,105311.92,105343.56,105075.51,105196.58,207.96554
2025-06-08 09:30:00,105196.58,105249.75,105143.43,105186.05,73.38502
2025-06-08 09:45:00,105186.05,105204.35,105140.0,105140.01,88.14486
2025-06-08 10:00:00,105140.0,105162.8,105001.0,105001.01,105.95705
2025-06-08 10:15:00,105001.0,105091.79,104964.14,105084.1,96.00114
2025-06-08 10:30:00,105084.11,105464.85,105084.1,105436.08,251.64866
2025-06-08 10:45:00,105436.08,105481.24,105349.95,105357.64,152.12425
2025-06-08 11:00:00,105357.64,105580.87,105357.63,105465.0,128.79646
2025-06-08 11:15:00,105465.0,105720.94,105465.0,105585.11,124.63192
2025-06-08 11:30:00,105585.12,105674.42,105530.0,105612.47,56.22134
2025-06-08 11:45:00,105612.48,105686.72,105610.71,105686.71,66.92364
2025-06-08 12:00:00,105686.71,105773.6,105605.59,105765.48,62.99717
2025-06-08 12:15:00,105765.47,105765.48,105568.15,105649.59,211.69762
2025-06-08 12:30:00,105649.6,105649.6,105520.25,105582.76,227.35558
2025-06-08 12:45:00,105582.76,105749.62,105562.13,105721.5,209.62053
2025-06-08 13:00:00,105721.5,105760.68,105683.19,105690.43,199.17673
2025-06-08 13:15:00,105690.43,105749.26,105622.07,105749.25,60.29355
2025-06-08 13:30:00,105749.26,105888.0,105740.84,105876.61,134.03667
2025-06-08 13:45:00,105876.62,106160.19,105577.36,105627.9,497.51653
2025-06-08 14:00:00,105627.9,105740.0,105577.36,105736.4,80.95229
2025-06-08 14:15:00,105736.39,105910.17,105700.0,105740.37,66.7844
2025-06-08 14:30:00,105740.37,105777.11,105652.77,105772.55,56.34119
2025-06-08 14:45:00,105772.56,105860.47,105740.73,105829.66,54.30359
2025-06-08 15:00:00,105829.66,106095.85,105818.18,106024.67,115.17293
2025-06-08 15:15:00,106024.68,106040.55,105885.12,106000.0,83.02513
2025-06-08 15:30:00,105999.99,106010.0,105942.91,105998.66,67.73903
2025-06-08 15:45:00,105998.65,106059.93,105933.49,105984.52,73.96861
2025-06-08 16:00:00,105984.53,106228.08,105943.91,106156.53,167.17373
2025-06-08 16:15:00,106156.53,106320.77,106037.52,106087.96,144.61245
2025-06-08 16:30:00,106087.96,106235.84,106035.89,106185.83,64.04732
2025-06-08 16:45:00,106185.83,106250.0,106131.01,106189.99,54.8124
2025-06-08 17:00:00,106190.0,106315.0,106155.24,106176.63,75.35982
2025-06-08 17:15:00,106176.64,106340.91,106160.97,106294.51,69.61829
2025-06-08 17:30:00,106294.52,106360.0,106245.94,106248.77,70.76004
2025-06-08 17:45:00,106248.77,106272.18,106081.59,106082.95,84.30875
2025-06-08 18:00:00,106082.95,106219.99,106020.46,106215.71,74.06774
2025-06-08 18:15:00,106215.72,106311.61,106215.72,106278.78,60.79185
2025-06-08 18:30:00,106278.78,106319.51,106255.81,106291.7,41.90776
2025-06-08 18:45:00,106291.7,106325.59,106243.86,106317.7,37.35899
2025-06-08 19:00:00,106317.71,106335.9,106317.7,106318.38,24.32929
2025-06-08 19:15:00,106318.38,106318.38,106300.0,106300.0,23.97267
2025-06-08 19:30:00,106300.01,106315.55,106180.85,106194.75,50.64934
2025-06-08 19:45:00,106194.74,106289.99,106194.74,106289.99,56.19589
2025-06-08 20:00:00,106289.99,106319.92,106264.16,106302.78,89.90253
2025-06-08 20:15:00,106302.78,106307.82,106279.1,106304.01,84.75761
2025-06-08 20:30:00,106304.01,106304.02,106269.24,106284.66,48.47135
2025-06-08 20:45:00,106284.66,106284.67,106118.72,106147.66,50.86093
2025-06-08 21:00:00,106147.65,106254.16,106147.65,106254.15,60.14315
2025-06-08 21:15:00,106254.16,106335.62,106221.03,106314.89,42.75754
2025-06-08 21:30:00,106314.9,106314.9,106248.01,106286.38,31.81122
2025-06-08 21:45:00,106286.38,106488.14,106286.38,106331.92,101.90652
2025-06-08 22:00:00,106331.92,106360.85,105919.18,105960.78,148.80556
2025-06-08 22:15:00,105960.78,106112.82,105897.46,106017.72,88.1401
2025-06-08 22:30:00,106017.73,106017.73,105741.88,105906.41,106.99271
2025-06-08 22:45:00,105906.41,105906.41,105674.7,105770.55,97.95429
2025-06-08 23:00:00,105770.55,105775.99,105584.15,105660.17,161.7202
2025-06-08 23:15:00,105660.17,105740.68,105545.71,105675.51,91.60826
2025-06-08 23:30:00,105675.5,105772.61,105655.26,105676.14,105.26036
2025-06-08 23:45:00,105676.14,105755.84,105609.56,105734.0,56.26442
2025-06-09 00:00:00,105734.01,105791.83,105592.0,105686.28,255.38312
2025-06-09 00:15:00,105686.28,105858.21,105581.44,105775.53,161.03984
2025-06-09 00:30:00,105775.53,105966.33,105700.05,105767.45,142.20787
2025-06-09 00:45:00,105767.46,105767.46,105600.0,105706.34,83.67209
2025-06-09 01:00:00,105706.34,105706.34,105561.73,105650.14,65.15878
2025-06-09 01:15:00,105650.14,105740.9,105558.13,105690.82,92.85445
2025-06-09 01:30:00,105690.81,105690.81,105560.08,105579.9,106.52215
2025-06-09 01:45:00,105579.89,105654.19,105427.53,105527.71,125.87527
2025-06-09 02:00:00,105527.71,105715.26,105475.48,105708.85,59.86899
2025-06-09 02:15:00,105708.84,105724.76,105650.0,105652.95,59.69282
2025-06-09 02:30:00,105652.95,105667.45,105530.0,105546.03,62.54091
2025-06-09 02:45:00,105546.03,105625.62,105546.02,105560.89,55.00401
2025-06-09 03:00:00,105560.9,105582.72,105403.22,105443.67,142.3279
2025-06-09 03:15:00,105443.67,105514.1,105318.37,105473.92,186.26305
2025-06-09 03:30:00,105473.92,105611.58,105473.91,105580.12,125.34661
2025-06-09 03:45:00,105580.12,105700.37,105580.11,105659.13,71.29184
2025-06-09 04:00:00,105659.14,105717.3,105650.0,105679.05,66.49483
2025-06-09 04:15:00,105679.05,105711.88,105617.3,105650.01,212.6785
2025-06-09 04:30:00,105650.01,105669.03,105563.68,105566.49,164.2962
2025-06-09 04:45:00,105566.5,105566.5,105428.02,105449.21,58.15636
2025-06-09 05:00:00,105449.21,105459.9,105387.05,105439.21,65.38505
2025-06-09 05:15:00,105439.21,105522.87,105397.69,105431.0,75.20781
2025-06-09 05:30:00,105431.0,105441.87,105325.6,105378.43,100.10624
2025-06-09 05:45:00,105378.44,105461.57,105378.43,105379.11,78.93691
2025-06-09 06:00:00,105379.12,105489.47,105319.0,105397.82,135.32312
2025-06-09 06:15:00,105397.82,105521.85,105397.81,105521.84,100.08929
2025-06-09 06:30:00,105521.85,105598.83,105521.84,105573.9,79.794
2025-06-09 06:45:00,105573.91,105692.84,105570.94,105692.83,139.37948
2025-06-09 07:00:00,105692.84,105692.84,105557.61,105567.91,92.98844
2025-06-09 07:15:00,105567.91,105567.92,105500.0,105523.29,33.45046
2025-06-09 07:30:00,105523.29,105610.76,105523.28,105570.14,26.67416
2025-06-09 07:45:00,105570.14,105580.39,105535.83,105560.71,41.37901
2025-06-09 08:00:00,105560.71,105627.91,105560.7,105594.0,56.26712
2025-06-09 08:15:00,105594.0,105611.7,105473.57,105542.91,69.57561
2025-06-09 08:30:00,105542.92,105753.34,105505.97,105728.92,157.3197
2025-06-09 08:45:00,105728.93,105949.09,105687.95,105926.39,177.93937
2025-06-09 09:00:00,105926.4,105960.6,105832.0,105906.98,76.85853
2025-06-09 09:15:00,105906.99,106168.92,105850.92,106152.74,236.23976
2025-06-09 09:30:00,106151.87,106618.63,106143.99,106609.99,283.90719
2025-06-09 09:45:00,106609.99,106888.0,106603.14,106612.52,542.99526
2025-06-09 10:00:00,106612.53,107244.3,106565.3,107176.38,455.38352
2025-06-09 10:15:00,107176.37,107464.77,107077.75,107088.43,648.89588
2025-06-09 10:30:00,107088.43,107237.32,107035.0,107219.48,276.11958
2025-06-09 10:45:00,107219.48,107319.47,107097.68,107179.7,144.424
2025-06-09 11:00:00,107179.7,107438.2,107146.18,107438.19,205.51508
2025-06-09 11:15:00,107438.2,107522.45,107312.51,107434.41,313.73262
2025-06-09 11:30:00,107434.41,107806.0,107382.76,107737.42,336.16246
2025-06-09 11:45:00,107737.42,107790.76,107551.86,107759.21,443.62088
2025-06-09 12:00:00,107759.21,107800.0,107555.02,107555.03,199.72629
2025-06-09 12:15:00,107555.03,107692.66,107540.22,107574.86,106.7239
2025-06-09 12:30:00,107574.86,107919.57,107569.93,107919.57,288.452
2025-06-09 12:45:00,107919.56,107990.0,107699.0,107750.39,280.30982
2025-06-09 13:00:00,107750.39,107893.4,107627.9,107651.16,208.48644
2025-06-09 13:15:00,107651.17,107673.12,107469.27,107489.8,120.606
2025-06-09 13:30:00,107489.8,107724.0,107170.6,107418.6,359.02266
2025-06-09 13:45:00,107418.61,107451.71,106860.0,107026.47,347.38574
2025-06-09 14:00:00,107026.48,107477.18,107026.48,107425.91,289.27234
2025-06-09 14:15:00,107425.92,107691.09,107348.83,107576.03,190.95135
2025-06-09 14:30:00,107576.03,107883.12,107576.02,107842.72,235.09103
2025-06-09 14:45:00,107842.72,108000.0,107513.43,107610.33,290.45511
2025-06-09 15:00:00,107610.32,108020.0,107522.79,107852.01,223.6785
2025-06-09 15:15:00,107852.0,107990.0,107720.93,107941.3,171.41537
2025-06-09 15:30:00,107941.3,107978.28,107708.4,107719.99,137.43074
2025-06-09 15:45:00,107720.0,107863.43,107635.91,107635.91,95.41126
2025-06-09 16:00:00,107635.91,107910.0,107635.91,107879.99,142.37503
2025-06-09 16:15:00,107880.0,108018.1,107767.44,107939.4,190.79523
2025-06-09 16:30:00,107939.4,108033.45,107906.97,107945.93,319.70604
2025-06-09 16:45:00,107945.93,108127.16,107666.6,107697.51,243.04207
2025-06-09 17:00:00,107697.52,108300.0,107659.35,108275.37,242.44066
2025-06-09 17:15:00,108275.37,108366.26,108186.0,108325.59,165.50675
2025-06-09 17:30:00,108325.59,108351.77,108165.09,108298.75,136.20205
2025-06-09 17:45:00,108298.75,108422.28,108210.64,108337.56,117.65917
2025-06-09 18:00:00,108337.57,108499.98,108300.0,108444.0,167.77028
2025-06-09 18:15:00,108444.01,108552.44,108395.34,108440.28,160.75839
2025-06-09 18:30:00,108440.28,108499.99,108311.54,108379.99,106.11118
2025-06-09 18:45:00,108379.99,108480.0,108284.5,108446.18,86.55216
2025-06-09 19:00:00,108446.18,108584.8,108419.74,108510.27,105.06877
2025-06-09 19:15:00,108510.28,108767.24,108481.0,108672.94,244.80192
2025-06-09 19:30:00,108672.94,108672.95,108444.1,108447.18,115.7481
2025-06-09 19:45:00,108447.18,108637.29,108339.68,108564.72,144.92827
2025-06-09 20:00:00,108565.86,108704.0,108456.08,108465.11,93.1668
2025-06-09 20:15:00,108465.12,108683.66,108465.12,108683.65,54.5246
2025-06-09 20:30:00,108683.66,108736.19,108656.99,108672.37,82.61129
2025-06-09 20:45:00,108672.37,108729.87,108617.87,108706.74,95.74967
2025-06-09 21:00:00,108706.74,109374.99,108706.73,109222.68,775.83665
2025-06-09 21:15:00,109222.69,110495.0,109222.69,110471.04,1343.32423
2025-06-09 21:30:00,110471.04,110530.17,109859.27,109892.04,982.93804
2025-06-09 21:45:00,109892.05,110099.99,109722.74,109973.75,417.92251
2025-06-09 22:00:00,109973.74,110182.26,109734.92,109908.88,328.23557
2025-06-09 22:15:00,109908.89,110238.34,109819.18,110200.0,263.85382
2025-06-09 22:30:00,110200.01,110420.0,110100.0,110258.01,493.69851
2025-06-09 22:45:00,110258.0,110268.17,110104.28,110177.28,157.93587
2025-06-09 23:00:00,110177.28,110267.28,109889.51,109923.0,206.57553
2025-06-09 23:15:00,109923.0,110267.28,109866.18,110037.41,397.6207
2025-06-09 23:30:00,110037.41,110266.08,109975.37,110198.87,204.76878
2025-06-09 23:45:00,110198.87,110313.99,110121.27,110263.02,152.3812
2025-06-10 00:00:00,110263.02,110276.92,109943.77,109971.01,161.47366
2025-06-10 00:15:00,109971.01,110311.82,109964.0,110277.53,218.48448
2025-06-10 00:30:00,110277.53,110306.8,110052.06,110133.94,309.58091
2025-06-10 00:45:00,110133.95,110148.0,109909.54,109913.91,204.05398
2025-06-10 01:00:00,109913.91,109953.98,109722.75,109764.26,185.87176
2025-06-10 01:15:00,109764.26,109928.49,109725.27,109844.06,111.91036
2025-06-10 01:30:00,109844.05,109872.69,109745.28,109870.0,121.83793
2025-06-10 01:45:00,109870.01,109886.25,109648.29,109788.57,105.34931
2025-06-10 02:00:00,109788.58,109788.58,109381.24,109610.74,253.61544
2025-06-10 02:15:00,109610.74,109678.0,109473.93,109647.72,129.82904
2025-06-10 02:30:00,109647.71,109698.12,109571.5,109627.88,88.98387
2025-06-10 02:45:00,109627.88,109750.0,109575.95,109650.94,96.48174
2025-06-10 03:00:00,109650.95,109684.89,109388.0,109400.14,108.39321
2025-06-10 03:15:00,109400.14,109520.0,109400.13,109469.84,88.99495
2025-06-10 03:30:00,109469.84,109508.98,109382.38,109458.89,84.0063
2025-06-10 03:45:00,109458.89,109613.54,109425.41,109568.02,87.75281
2025-06-10 04:00:00,109568.03,109649.98,109415.09,109415.09,71.7971
2025-06-10 04:15:00,109415.1,109423.05,109366.0,109386.59,88.15385
2025-06-10 04:30:00,109386.59,109542.31,109382.86,109496.91,120.68293
2025-06-10 04:45:00,109496.9,109542.97,109449.28,109528.55,88.8562
2025-06-10 05:00:00,109528.55,109556.61,109452.85,109515.68,72.46839
2025-06-10 05:15:00,109515.69,109737.68,109396.75,109415.09,197.76714
2025-06-10 05:30:00,109415.1,109450.26,109200.0,109394.88,175.09136
2025-06-10 05:45:00,109394.88,109437.04,109230.0,109310.49,84.04827
2025-06-10 06:00:00,109310.49,109408.98,109161.0,109200.0,134.26839
2025-06-10 06:15:00,109200.0,109411.69,109199.99,109400.01,96.20883
2025-06-10 06:30:00,109400.0,109650.0,109357.61,109570.31,145.77548
2025-06-10 06:45:00,109570.31,109634.3,109502.68,109502.68,51.26417
2025-06-10 07:00:00,109502.69,109502.69,109344.77,109394.36,64.64122
2025-06-10 07:15:00,109394.36,109517.16,109291.41,109459.15,93.12365
2025-06-10 07:30:00,109459.14,109505.95,109151.6,109161.01,392.15615
2025-06-10 07:45:00,109161.0,109270.63,109095.67,109205.14,440.77074
2025-06-10 08:00:00,109205.14,109415.1,109166.0,109249.08,123.41043
2025-06-10 08:15:00,109249.07,109324.29,109190.75,109195.39,84.33207
2025-06-10 08:30:00,109195.39,109333.07,109108.17,109246.53,118.07451
2025-06-10 08:45:00,109246.53,109271.09,109056.9,109082.65,196.77614
2025-06-10 09:00:00,109082.65,109206.78,109065.14,109163.77,222.60324
2025-06-10 09:15:00,109163.77,109386.62,109109.6,109291.96,129.05847
2025-06-10 09:30:00,109291.96,109478.66,109290.69,109355.59,189.91707
2025-06-10 09:45:00,109355.6,109521.84,109352.43,109508.78,74.07994
2025-06-10 10:00:00,109508.78,109528.07,109420.36,109506.19,82.6537
2025-06-10 10:15:00,109506.19,109573.3,109403.11,109419.42,97.00079
2025-06-10 10:30:00,109419.42,109419.43,109275.47,109275.47,72.42037
2025-06-10 10:45:00,109275.47,109320.87,109275.43,109303.61,72.74385
2025-06-10 11:00:00,109303.61,109478.53,109199.81,109439.18,114.04442
2025-06-10 11:15:00,109439.18,109777.0,109439.18,109745.28,342.40294
2025-06-10 11:30:00,109745.27,109851.8,109666.43,109740.89,238.61837
2025-06-10 11:45:00,109740.89,109756.65,109501.15,109541.28,186.76826
2025-06-10 12:00:00,109541.93,109617.47,109415.62,109462.73,120.41942
2025-06-10 12:15:00,109462.73,109607.72,109435.78,109493.49,109.22441
2025-06-10 12:30:00,109493.48,109638.06,109429.0,109589.94,153.20628
2025-06-10 12:45:00,109589.95,109700.0,109546.73,109697.76,171.3128
2025-06-10 13:00:00,109697.75,109787.73,109608.16,109781.86,135.63059
2025-06-10 13:15:00,109781.86,109900.81,109652.6,109728.0,379.68799
2025-06-10 13:30:00,109728.0,109778.73,108963.9,109019.99,410.51221
2025-06-10 13:45:00,109020.0,109318.83,108888.88,109305.28,482.83301
2025-06-10 14:00:00,109305.28,109332.45,108909.11,109085.76,377.50976
2025-06-10 14:15:00,109085.76,109100.0,108674.61,108832.78,510.32671
2025-06-10 14:30:00,108832.77,108921.31,108549.66,108600.0,487.59516
2025-06-10 14:45:00,108600.0,108745.76,108468.29,108620.01,465.04181
2025-06-10 15:00:00,108620.0,109100.0,108481.75,109099.99,448.65053
2025-06-10 15:15:00,109100.0,109199.99,108937.07,109062.27,344.56222
2025-06-10 15:30:00,109062.27,109062.28,108331.03,108764.06,450.83303
2025-06-10 15:45:00,108764.06,109082.89,108679.02,109015.42,199.66188
2025-06-10 16:00:00,109015.41,109251.41,109015.41,109130.75,177.38756
2025-06-10 16:15:00,109130.75,109174.24,108789.12,109003.07,168.29387
2025-06-10 16:30:00,109003.07,109060.96,108820.32,108900.29,107.36183
2025-06-10 16:45:00,108900.29,108900.29,108690.59,108720.61,83.43434
2025-06-10 17:00:00,108720.61,108990.0,108708.58,108933.9,83.44155
2025-06-10 17:15:00,108933.9,109064.06,108838.67,108838.67,58.96518
2025-06-10 17:30:00,108838.67,108955.97,108703.93,108736.28,89.15798
2025-06-10 17:45:00,108736.28,108857.72,108616.68,108711.37,127.89026
2025-06-10 18:00:00,108711.37,108817.19,108518.86,108707.54,129.74716
2025-06-10 18:15:00,108707.54,108937.15,108707.54,108931.69,129.7701
2025-06-10 18:30:00,108931.69,109115.3,108836.72,109082.8,61.77159
2025-06-10 18:45:00,109082.81,109480.67,109064.66,109282.38,156.42072
2025-06-10 19:00:00,109282.38,109537.11,109282.37,109492.36,142.01526
2025-06-10 19:15:00,109492.35,110171.22,109430.84,110016.38,429.54384
2025-06-10 19:30:00,110016.39,110400.0,109935.87,109965.18,437.04018
2025-06-10 19:45:00,109965.18,109969.66,109323.88,109526.3,257.61862
2025-06-10 20:00:00,109526.3,109530.79,109307.08,109342.73,174.37566
2025-06-10 20:15:00,109342.74,109581.68,109239.68,109537.41,191.05992
2025-06-10 20:30:00,109537.41,109732.14,109462.54,109699.88,92.93493
2025-06-10 20:45:00,109699.87,110018.07,109650.94,109960.0,151.24705
2025-06-10 21:00:00,109960.01,110000.0,109775.28,109775.28,143.01674
2025-06-10 21:15:00,109775.29,109828.25,109420.0,109793.23,147.08712
2025-06-10 21:30:00,109793.23,109940.89,109756.0,109821.27,104.33771
2025-06-10 21:45:00,109821.27,109863.07,109710.33,109863.07,59.52558
2025-06-10 22:00:00,109863.06,110181.1,109847.49,110018.52,182.60085
2025-06-10 22:15:00,110018.51,110100.0,109901.4,109955.41,76.69973
2025-06-10 22:30:00,109955.41,110012.0,109755.82,109764.75,101.0254
2025-06-10 22:45:00,109764.74,109798.82,109610.4,109727.87,121.80549
2025-06-10 23:00:00,109727.88,109913.56,109600.0,109690.43,118.27257
2025-06-10 23:15:00,109690.43,109814.21,109603.77,109789.8,153.29629
2025-06-10 23:30:00,109789.8,110200.0,109789.8,110169.77,213.92019
2025-06-10 23:45:00,110169.76,110299.73,110120.0,110274.39,135.15712
2025-06-11 00:00:00,110274.39,110274.4,110169.49,110171.23,69.73534
